accident_index;accident_year;accident_reference;location_easting_osgr;location_northing_osgr;X;Y;police_force;accident_severity;number_of_vehicles;number_of_casualties;date;day_of_week;time;local_authority_district;local_authority_ons_district;local_authority_highway;first_road_class;first_road_number;road_type;speed_limit;junction_detail;junction_control;second_road_class;second_road_number;pedestrian_crossing_human_control;pedestrian_crossing_physical_facilities;light_conditions;weather_conditions;road_surface_conditions;special_conditions_at_site;carriageway_hazards;urban_or_rural_area;did_police_officer_attend_scene_of_accident;trunk_road_flag;lsoa_of_accident_location;tranche_horaire;week_number
2.02E+12;2020;10248850;523323;178635;-0.224958;51.493219;1;3;2;1;15/05/2020;6;15:45:00;11;E09000013;E09000013;3;315;2;20;99;9;3;219;0;5;1;1;1;0;0;1;3;2;E01001898;7;20
2.02E+12;2020;10247920;537198;173576;-0.027176;51.444564;1;3;2;1;15/05/2020;6;16:00:00;7;E09000023;E09000023;5;0;6;30;9;9;6;0;0;0;1;1;1;0;0;1;3;2;E01003317;8;20
2.02E+12;2020;10247899;532751;164291;-0.094598;51.362181;1;3;2;1;15/05/2020;6;16:24:00;20;E09000008;E09000008;4;243;6;30;3;4;6;0;9;0;1;1;1;0;0;1;3;2;E01001038;8;20
2.02E+12;2020;10247846;511062;180912;-0.400781;51.516224;1;3;2;1;15/05/2020;6;16:30:00;26;E09000017;E09000017;3;312;1;20;1;4;3;4020;9;9;1;1;1;0;0;1;3;2;E01002546;8;20
2.02E+12;2020;10248079;531972;178395;-0.100532;51.489112;1;3;2;1;15/05/2020;6;16:35:00;8;E09000028;E09000028;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01003995;8;20
2.02E+12;2020;10247827;550207;179022;0.162192;51.4902;1;2;2;1;15/05/2020;6;16:52:00;18;E09000004;E09000004;3;2016;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000408;8;20
2.02E+12;2020;10252642;550107;189214;0.165094;51.581803;1;3;1;1;15/05/2020;6;18:18:00;15;E09000016;E09000016;3;12;9;30;0;-1;0;-1;9;9;1;9;9;9;9;1;3;2;E01002244;9;20
2.02E+12;2020;10247867;531222;177662;-0.111601;51.482699;1;3;3;1;15/05/2020;6;18:30:00;9;E09000022;E09000022;3;3;3;30;7;2;3;23;0;5;1;1;1;0;0;1;1;2;E01003100;9;20
2.02E+12;2020;10247882;516490;181268;-0.32247;51.518331;1;3;2;1;15/05/2020;6;18:40:00;27;E09000009;E09000009;4;452;6;20;8;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001224;9;20
2.02E+12;2020;10247856;512228;176360;-0.385429;51.47508;1;3;2;4;15/05/2020;6;18:52:00;25;E09000018;E09000018;6;0;6;30;3;4;5;0;0;0;1;1;1;0;0;1;1;2;E01002623;9;20
2.02E+12;2020;10247932;530201;172366;-0.128244;51.43534;1;2;2;1;15/05/2020;6;19:10:00;9;E09000022;E09000022;3;23;3;30;3;4;5;0;0;4;1;1;1;0;0;1;1;2;E01003117;9;20
2.02E+12;2020;10247859;522826;175370;-0.233248;51.463983;1;3;2;1;15/05/2020;6;19:15:00;24;E09000032;E09000032;3;205;6;30;3;4;3;205;0;0;1;8;1;0;0;1;1;2;E01003852;9;20
2.02E+12;2020;10247942;532725;184769;-0.087294;51.546216;1;3;2;1;15/05/2020;6;19:20:00;3;E09000019;E09000019;3;104;3;20;3;2;6;0;0;5;1;1;1;0;0;1;3;2;E01002716;9;20
2.02E+12;2020;10247941;536167;181725;-0.038862;51.518042;1;3;2;1;15/05/2020;6;19:28:00;5;E09000030;E09000030;4;140;6;20;6;4;5;0;0;1;1;1;1;0;0;1;3;2;E01004285;9;20
2.02E+12;2020;10247855;527456;182722;-0.163979;51.529034;1;3;2;1;15/05/2020;6;19:32:00;1;E09000033;E09000033;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01004727;9;20
2.02E+12;2020;10247873;544442;184030;0.081264;51.5367;1;3;2;1;15/05/2020;6;20:25:00;16;E09000002;E09000002;6;0;6;30;0;-1;0;-1;0;5;1;1;1;0;0;1;3;2;E01000010;10;20
2.02E+12;2020;10247877;548121;174084;0.130099;51.44638;1;3;2;2;15/05/2020;6;21:00:00;18;E09000004;E09000004;4;2210;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01000349;10;20
2.02E+12;2020;10247863;525155;182520;-0.197204;51.527732;1;3;2;1;15/05/2020;6;21:10:00;1;E09000033;E09000033;4;414;6;30;3;2;4;413;0;5;4;1;1;0;0;1;1;2;E01004675;10;20
2.02E+12;2020;10247874;531784;170966;-0.106003;51.422393;1;3;2;1;15/05/2020;6;21:54:00;9;E09000008;E09000008;3;214;6;30;6;2;3;215;1;5;4;1;1;0;0;1;1;2;E01001084;10;20
2.02E+12;2020;10248158;543954;178391;0.071932;51.486155;1;3;1;1;15/05/2020;6;21:55:00;6;E09000011;E09000011;6;0;9;20;6;4;5;0;0;0;4;1;1;0;9;1;3;2;E01001695;10;20
2.02E+12;2020;10247892;525914;178336;-0.187762;51.489962;1;3;1;1;16/05/2020;7;02:48:00;12;E09000020;E09000020;3;3218;6;30;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01002898;1;20
2.02E+12;2020;10247889;543406;186305;0.067263;51.557406;1;3;2;1;16/05/2020;7;03:00:00;14;E09000026;E09000026;3;118;6;30;7;2;3;118;0;5;4;1;1;0;0;1;1;2;E01003728;1;20
2.02E+12;2020;10247952;515630;180046;-0.33526;51.507525;1;3;2;1;16/05/2020;7;04:20:00;27;E09000009;E09000009;6;0;2;20;99;9;6;0;9;9;1;1;1;0;9;1;3;2;E01001252;2;20
2.02E+12;2020;10248012;544700;160039;0.075191;51.321059;1;3;2;1;16/05/2020;7;07:52:00;19;E09000006;E09000006;6;0;6;30;8;4;6;0;0;0;1;1;1;0;0;2;1;2;E01000748;3;20
2.02E+12;2020;10252164;525790;182274;-0.188143;51.525381;1;3;1;1;16/05/2020;7;08:50:00;1;E09000033;E09000033;5;0;9;20;99;9;6;0;9;9;1;9;9;9;9;1;3;2;E01033608;4;20
2.02E+12;2020;10247902;518818;170951;-0.292399;51.425122;1;3;2;1;16/05/2020;7;10:14:00;23;E09000021;E09000021;5;0;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01003009;5;20
2.02E+12;2020;10250127;535230;180896;-0.052676;51.510818;1;2;2;1;16/05/2020;7;10:15:00;5;E09000030;E09000030;4;126;9;20;99;9;6;0;9;0;1;1;1;0;0;1;3;2;E01004303;5;20
2.02E+12;2020;10247918;526368;182709;-0.17966;51.529161;1;3;2;1;16/05/2020;7;10:30:00;1;E09000033;E09000033;5;0;3;30;6;2;5;0;0;5;1;1;1;0;0;1;1;2;E01004726;5;20
2.02E+12;2020;10248091;538275;172472;-0.012119;51.434381;1;3;2;1;16/05/2020;7;11:00:00;7;E09000023;E09000023;6;0;6;30;3;4;6;0;0;0;1;1;1;0;0;1;3;2;E01003223;5;20
2.02E+12;2020;10247911;545879;169643;0.096033;51.407056;1;3;2;1;16/05/2020;7;11:20:00;19;E09000006;E09000006;6;0;1;30;2;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000736;5;20
2.02E+12;2020;10248001;531717;172919;-0.106241;51.43996;1;3;2;1;16/05/2020;7;12:05:00;9;E09000022;E09000022;3;215;2;30;99;9;3;205;9;9;1;1;9;4;9;1;3;2;E01003133;6;20
2.02E+12;2020;10248088;533618;178352;-0.076855;51.488339;1;3;2;1;16/05/2020;7;12:30:00;8;E09000028;E09000028;3;2;9;30;99;9;6;0;0;0;1;1;1;0;0;1;3;2;E01004040;6;20
2.02E+12;2020;10247993;507453;178657;-0.453459;51.496653;1;3;2;1;16/05/2020;7;13:23:00;26;E09000017;E09000017;1;4;3;50;1;2;1;4;0;0;1;1;1;0;0;1;1;1;E01002446;6;20
2.02E+12;2020;10247928;537809;163173;-0.022425;51.350931;1;3;2;1;16/05/2020;7;13:27:00;20;E09000008;E09000008;5;0;6;30;3;4;6;0;0;1;1;1;1;0;0;1;1;2;E01001054;6;20
2.02E+12;2020;10247925;535832;170290;-0.048078;51.415363;1;2;1;1;16/05/2020;7;13:35:00;19;E09000006;E09000006;3;213;6;30;6;2;5;0;0;5;1;1;1;0;0;1;1;2;E01000805;6;20
2.02E+12;2020;10247959;523766;179132;-0.218406;51.497589;1;3;2;1;16/05/2020;7;13:52:00;11;E09000013;E09000013;6;0;6;60;6;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001851;6;20
2.02E+12;2020;10247927;527586;171665;-0.166096;51.429634;1;3;2;1;16/05/2020;7;14:00:00;10;E09000032;E09000032;3;24;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004525;7;20
2.02E+12;2020;10248085;532381;168362;-0.098394;51.398853;1;3;2;1;16/05/2020;7;14:20:00;20;E09000008;E09000008;4;266;9;20;99;9;4;273;9;9;1;1;1;9;9;1;3;2;E01001155;7;20
2.02E+12;2020;10247934;547875;164277;0.122478;51.358325;1;3;2;1;16/05/2020;7;14:35:00;19;E09000006;E09000006;3;224;6;40;3;4;6;0;0;0;1;1;1;0;0;2;1;2;E01000680;7;20
2.02E+12;2020;10247973;532159;167128;-0.102042;51.387815;1;3;2;1;16/05/2020;7;15:09:00;20;E09000008;E09000008;6;0;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001115;7;20
2.02E+12;2020;10248013;537626;173612;-0.021007;51.444783;1;3;1;1;16/05/2020;7;15:15:00;7;E09000023;E09000023;3;205;6;30;0;-1;0;-1;0;4;1;1;1;0;0;1;1;2;E01003318;7;20
2.02E+12;2020;10247975;543604;173596;0.064948;51.443157;1;3;2;1;16/05/2020;7;15:25:00;6;E09000011;E09000011;3;211;6;30;0;-1;0;-1;0;7;1;1;1;0;0;1;1;2;E01001617;7;20
2.02E+12;2020;10248126;522386;168207;-0.242051;51.399701;1;3;2;1;16/05/2020;7;15:35:00;22;E09000024;E09000024;4;282;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01003470;7;20
2.02E+12;2020;10247940;539749;188007;0.015223;51.573618;1;3;3;1;16/05/2020;7;15:45:00;13;E09000031;E09000031;3;114;3;30;3;2;6;0;0;5;1;1;1;0;0;2;1;2;E01004362;7;20
2.02E+12;2020;10247953;530372;184747;-0.121216;51.546567;1;3;1;1;16/05/2020;7;16:04:00;3;E09000019;E09000019;6;0;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002766;8;20
2.02E+12;2020;10247963;531553;186827;-0.103417;51.564985;1;3;1;1;16/05/2020;7;16:09:00;4;E09000012;E09000012;6;0;2;20;3;4;3;503;0;0;1;2;1;0;0;1;1;2;E01001718;8;20
2.02E+12;2020;10248027;519863;180249;-0.274226;51.508468;1;3;2;1;16/05/2020;7;16:10:00;27;E09000009;E09000009;3;4020;1;20;1;4;3;4020;0;9;1;1;1;0;0;1;3;2;E01001202;8;20
2.02E+12;2020;10247948;531271;185103;-0.108126;51.549558;1;3;2;1;16/05/2020;7;16:50:00;3;E09000019;E09000019;3;1;3;20;7;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002739;8;20
2.02E+12;2020;10250335;513589;184939;-0.363079;51.551916;1;3;2;1;16/05/2020;7;17:00:00;27;E09000009;E09000009;6;0;6;30;3;9;6;0;0;0;1;1;1;0;0;1;3;2;E01001316;8;20
2.02E+12;2020;10247962;548988;186708;0.147894;51.559582;1;3;3;1;16/05/2020;7;17:30:00;16;E09000002;E09000002;3;124;3;30;0;-1;0;-1;0;4;1;1;1;0;0;1;1;2;E01000060;8;20
2.02E+12;2020;10248046;537502;174908;-0.022287;51.45646;1;3;2;1;16/05/2020;7;19:00:00;7;E09000023;E09000023;4;236;6;20;99;9;4;236;9;9;1;8;1;9;0;1;3;2;E01003274;9;20
2.02E+12;2020;10247967;508433;181994;-0.438322;51.526459;1;3;2;2;16/05/2020;7;19:03:00;26;E09000017;E09000017;4;465;3;40;6;2;3;4020;2;1;1;9;1;0;0;1;1;2;E01002423;9;20
2.02E+12;2020;10247969;536765;177048;-0.032061;51.475869;1;3;2;1;16/05/2020;7;19:30:00;7;E09000023;E09000023;3;2;2;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003303;9;20
2.02E+12;2020;10248422;511044;180910;-0.401041;51.51621;1;3;2;1;16/05/2020;7;19:30:00;26;E09000017;E09000017;3;4020;9;40;1;2;3;312;0;5;1;1;1;0;0;1;3;2;E01002546;9;20
2.02E+12;2020;10249697;538242;181550;-0.009043;51.515966;1;3;2;1;16/05/2020;7;19:40:00;5;E09000030;E09000030;3;12;3;40;0;-1;0;-1;0;0;1;1;9;0;0;1;3;2;E01004246;9;20
2.02E+12;2020;10247972;546258;172520;0.102664;51.43281;1;3;2;1;16/05/2020;7;20:10:00;18;E09000004;E09000004;5;0;6;30;6;2;3;222;0;5;1;1;1;0;0;1;1;2;E01000462;10;20
2.02E+12;2020;10247978;510956;176604;-0.403661;51.477524;1;3;2;1;16/05/2020;7;20:29:00;25;E09000018;E09000018;3;4;3;40;1;4;3;312;0;0;1;1;1;0;0;1;1;2;E01002585;10;20
2.02E+12;2020;10254684;532404;166578;-0.098728;51.382815;1;3;2;1;16/05/2020;7;22:45:00;20;E09000008;E09000008;3;222;9;30;3;4;3;212;9;9;7;9;9;9;9;1;3;2;E01001110;11;20
2.02E+12;2020;10247985;520406;181333;-0.266035;51.518096;1;3;2;1;16/05/2020;7;22:50:00;27;E09000009;E09000009;3;4000;6;20;3;4;6;0;0;0;4;1;1;4;2;1;1;2;E01001238;11;20
2.02E+12;2020;10247986;532313;186722;-0.092498;51.563864;1;3;1;1;16/05/2020;7;22:55:00;4;E09000012;E09000012;4;105;6;20;6;2;3;105;0;5;4;1;1;0;0;1;1;2;E01001719;11;20
2.02E+12;2020;10247991;527926;184382;-0.156604;51.543846;1;3;2;2;17/05/2020;1;02:00:00;2;E09000007;E09000007;4;509;6;20;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01000906;1;20
2.02E+12;2020;10248135;521432;177827;-0.252462;51.486366;1;3;2;4;17/05/2020;1;03:00:00;25;E09000018;E09000018;3;316;3;30;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01002569;1;20
2.02E+12;2020;10247992;540193;184749;0.020328;51.544232;1;3;2;1;17/05/2020;1;03:25:00;17;E09000025;E09000025;6;0;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01003552;1;20
2.02E+12;2020;10252231;529515;177564;-0.136206;51.482211;1;3;1;1;17/05/2020;1;06:50:00;10;E09000032;E09000032;6;0;6;20;3;4;3;3205;0;0;1;1;1;0;0;1;3;2;E01004562;3;20
2.02E+12;2020;10250340;507669;183034;-0.449013;51.535953;1;3;1;1;17/05/2020;1;09:00:00;26;E09000017;E09000017;6;0;6;20;99;9;6;0;9;9;1;1;1;0;0;1;3;2;E01002456;4;20
2.02E+12;2020;10248201;528952;181775;-0.142771;51.520184;1;3;2;1;17/05/2020;1;11:30:00;1;E09000033;E09000033;5;0;2;20;3;2;4;506;0;1;1;1;1;0;0;1;3;2;E01004715;5;20
2.02E+12;2020;10248010;548872;177733;0.142435;51.47897;1;3;2;1;17/05/2020;1;12:37:00;18;E09000004;E09000004;5;0;6;30;1;4;5;0;0;0;1;1;1;0;0;1;1;2;E01000420;6;20
2.02E+12;2020;10248090;536576;189654;-0.029895;51.589195;1;2;2;1;17/05/2020;1;13:02:00;13;E09000031;E09000031;3;503;9;30;3;4;6;0;0;9;1;8;1;9;0;1;3;2;E01004458;6;20
2.02E+12;2020;10248007;532033;172644;-0.1018;51.437415;1;3;1;1;17/05/2020;1;13:08:00;9;E09000022;E09000022;5;0;6;30;0;-1;0;-1;0;0;1;1;1;4;1;1;1;2;E01003166;6;20
2.02E+12;2020;10248017;536487;175887;-0.03651;51.465503;1;3;2;1;17/05/2020;1;13:10:00;7;E09000023;E09000023;4;218;1;30;1;4;4;2142;0;1;1;1;1;0;0;1;1;2;E01003212;6;20
2.02E+12;2020;10248011;507096;186277;-0.456284;51.565211;1;2;3;2;17/05/2020;1;13:18:00;26;E09000017;E09000017;4;467;3;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01002458;6;20
2.02E+12;2020;10248071;517466;191784;-0.304898;51.612643;1;3;2;1;17/05/2020;1;13:30:00;29;E09000015;E09000015;3;4140;6;30;8;4;6;0;0;9;1;2;1;0;0;1;3;2;E01002109;6;20
2.02E+12;2020;10248022;521190;189141;-0.252052;51.588102;1;3;2;1;17/05/2020;1;13:34:00;30;E09000003;E09000003;3;5;6;30;7;4;6;0;0;0;1;1;1;0;0;1;1;2;E01033572;6;20
2.02E+12;2020;10248053;522081;172729;-0.244877;51.440408;1;3;2;1;17/05/2020;1;14:30:00;10;E09000032;E09000032;3;3;7;40;9;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004573;7;20
2.02E+12;2020;10248134;525883;194001;-0.182603;51.63075;1;3;2;1;17/05/2020;1;14:30:00;30;E09000003;E09000003;3;5109;6;30;6;4;3;5109;9;9;1;1;1;0;0;1;3;2;E01000280;7;20
2.02E+12;2020;10248051;520173;190388;-0.266299;51.599526;1;3;2;1;17/05/2020;1;14:45:00;30;E09000005;E09000005;3;5;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000592;7;20
2.02E+12;2020;10248036;528742;168546;-0.150608;51.401342;1;3;1;1;17/05/2020;1;14:48:00;22;E09000024;E09000024;6;0;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01003435;7;20
2.02E+12;2020;10248179;550287;175684;0.161924;51.460186;1;3;2;1;17/05/2020;1;14:50:00;18;E09000004;E09000004;5;0;6;30;3;4;6;0;0;1;1;1;1;0;0;1;3;2;E01000325;7;20
2.02E+12;2020;10248494;528655;188048;-0.144757;51.576626;1;3;2;2;17/05/2020;1;14:52:00;31;E09000014;E09000014;3;1;6;30;9;2;5;0;0;5;1;1;1;0;0;1;3;2;E01002007;7;20
2.02E+12;2020;10248030;527747;178133;-0.161448;51.487727;1;3;2;1;17/05/2020;1;15:30:00;12;E09000020;E09000020;6;0;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002901;7;20
2.02E+12;2020;10248108;527105;178149;-0.170684;51.488015;1;3;2;1;17/05/2020;1;16:00:00;12;E09000020;E09000020;6;0;6;30;3;2;6;0;0;9;1;8;1;0;0;1;3;2;E01002914;8;20
2.02E+12;2020;10248035;549041;184800;0.147851;51.542425;1;3;2;2;17/05/2020;1;16:45:00;16;E09000002;E09000002;3;1240;6;30;0;-1;0;-1;0;4;1;1;1;0;0;1;3;2;E01000013;8;20
2.02E+12;2020;10248047;517494;169382;-0.311954;51.411296;1;2;1;1;17/05/2020;1;16:50:00;24;E09000027;E09000027;4;359;6;20;3;2;3;308;0;4;1;1;1;0;6;1;1;2;E01003834;8;20
2.02E+12;2020;10248037;535871;192308;-0.039039;51.613214;1;3;2;1;17/05/2020;1;17:30:00;32;E09000010;E09000010;3;406;6;30;0;-1;0;-1;0;0;1;1;1;0;0;2;1;2;E01001427;8;20
2.02E+12;2020;10248038;527393;183027;-0.164776;51.531789;1;3;2;1;17/05/2020;1;17:30:00;1;E09000033;E09000033;6;0;6;30;0;-1;0;-1;0;8;1;1;1;0;0;1;1;2;E01004727;8;20
2.02E+12;2020;10248237;536389;173285;-0.038922;51.442144;1;2;2;1;17/05/2020;1;18:00:00;7;E09000023;E09000023;3;205;6;30;3;4;6;0;9;9;1;1;1;0;0;1;3;2;E01003316;9;20
2.02E+12;2020;10248048;532267;197022;-0.089278;51.656434;1;3;2;1;17/05/2020;1;18:55:00;32;E09000010;E09000010;6;0;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001536;9;20
2.02E+12;2020;10248119;530980;188123;-0.111197;51.576765;1;3;2;1;17/05/2020;1;19:00:00;31;E09000014;E09000014;6;0;6;20;3;9;6;0;0;0;1;1;1;0;0;1;3;2;E01002061;9;20
2.02E+12;2020;10248045;544435;189903;0.083573;51.589474;1;3;2;1;17/05/2020;1;19:03:00;14;E09000026;E09000026;6;0;1;30;2;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003701;9;20
2.02E+12;2020;10248019;531397;182706;-0.107204;51.527988;1;2;2;1;17/05/2020;1;19:10:00;3;E09000019;E09000019;3;401;6;20;3;4;6;0;0;1;1;1;1;0;0;1;1;2;E01002727;9;20
2.02E+12;2020;10248070;512566;190991;-0.375889;51.606516;1;3;2;1;17/05/2020;1;19:54:00;29;E09000015;E09000015;6;0;6;30;3;4;6;0;0;0;1;1;1;0;0;1;3;2;E01002152;9;20
2.02E+12;2020;10248044;526035;177525;-0.186309;51.482646;1;3;2;1;17/05/2020;1;20:03:00;12;E09000020;E09000020;3;304;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002913;10;20
2.02E+12;2020;10248123;524877;181892;-0.201432;51.52215;1;3;2;1;17/05/2020;1;21:00:00;1;E09000033;E09000033;3;4207;6;20;3;4;5;0;0;1;1;1;2;0;0;1;3;2;E01004755;10;20
2.02E+12;2020;10248069;542714;174122;0.052362;51.448109;1;3;2;1;17/05/2020;1;21:05:00;6;E09000011;E09000011;3;208;1;30;2;4;6;0;0;0;4;1;1;0;0;1;1;2;E01001615;10;20
2.02E+12;2020;10248052;532858;177780;-0.08801;51.483378;1;3;2;1;17/05/2020;1;21:20:00;8;E09000028;E09000028;4;214;6;20;3;2;6;0;0;0;4;1;1;0;0;1;1;2;E01003967;10;20
2.02E+12;2020;10248076;516710;180526;-0.319546;51.511617;1;2;2;1;17/05/2020;1;23:27:00;27;E09000009;E09000009;4;452;6;20;3;2;6;0;0;5;4;1;1;0;0;1;1;2;E01001222;11;20
2.02E+12;2020;10248064;535369;196049;-0.044839;51.646952;1;3;1;1;18/05/2020;2;00:55:00;32;E09000010;E09000010;6;0;6;30;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01001507;0;20
2.02E+12;2020;10248122;550110;189173;0.16512;51.581434;1;3;2;1;18/05/2020;2;01:15:00;15;E09000016;E09000016;5;0;3;30;3;2;6;0;9;5;7;1;1;9;9;1;3;2;E01002244;0;20
2.02E+12;2020;10248068;527680;180923;-0.161403;51.512816;1;3;2;1;18/05/2020;2;02:05:00;1;E09000033;E09000033;3;40;6;30;1;2;3;402;0;0;4;1;1;0;0;1;1;2;E01004689;1;20
2.02E+12;2020;10248267;533748;189448;-0.070772;51.588022;1;3;1;1;18/05/2020;2;04:10:00;31;E09000014;E09000014;3;10;7;30;99;9;6;0;9;9;1;1;1;9;9;1;3;2;E01002066;2;20
2.02E+12;2020;10248080;519015;177291;-0.287436;51.482062;1;1;2;1;18/05/2020;2;06:30:00;24;E09000027;E09000027;3;307;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003847;3;20
2.02E+12;2020;10248128;506108;183179;-0.471466;51.537552;1;3;2;2;18/05/2020;2;08:30:00;26;E09000017;E09000017;3;4020;3;40;7;2;5;0;0;0;1;1;1;0;0;1;1;2;E01033725;4;20
2.02E+12;2020;10248094;536071;189096;-0.037397;51.584303;1;3;1;1;18/05/2020;2;08:40:00;13;E09000031;E09000031;3;1006;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004393;4;20
2.02E+12;2020;10251226;532476;176231;-0.094088;51.469547;1;3;2;1;18/05/2020;2;09:03:00;9;E09000022;E09000022;6;0;6;20;0;-1;0;-1;0;0;1;1;1;9;9;1;3;2;E01003076;4;20
2.02E+12;2020;10248137;543557;178782;0.066377;51.489769;1;3;2;1;18/05/2020;2;09:15:00;6;E09000011;E09000011;3;205;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001696;4;20
2.02E+12;2020;10248095;548825;183544;0.144208;51.531196;1;3;3;2;18/05/2020;2;10:25:00;16;E09000002;E09000002;3;1306;3;30;3;2;3;1306;0;5;1;1;1;4;0;1;1;2;E01000095;5;20
2.02E+12;2020;10248092;528480;188948;-0.146952;51.584754;1;3;2;1;18/05/2020;2;10:30:00;31;E09000014;E09000014;4;550;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01002022;5;20
2.02E+12;2020;10248116;537892;163985;-0.020919;51.358208;1;3;2;7;18/05/2020;2;10:43:00;20;E09000008;E09000008;5;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;3;2;E01001052;5;20
2.02E+12;2020;10248161;524283;177580;-0.211508;51.483528;1;3;2;1;18/05/2020;2;12:36:00;11;E09000013;E09000013;6;0;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01001886;6;20
2.02E+12;2020;10248115;534791;200082;-0.051634;51.683332;1;3;3;1;18/05/2020;2;13:00:00;32;E09000010;E09000010;1;25;3;70;5;2;3;10;0;0;1;1;1;0;0;2;1;1;E01001412;6;20
2.02E+12;2020;10248131;530714;190290;-0.114227;51.5963;1;3;2;1;18/05/2020;2;13:30:00;31;E09000014;E09000014;5;0;1;20;1;4;4;151;0;8;1;1;1;0;0;1;1;2;E01002029;6;20
2.02E+12;2020;10248140;537642;195008;-0.012417;51.637045;1;2;4;1;18/05/2020;2;14:21:00;13;E09000031;E09000031;3;112;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004350;7;20
2.02E+12;2020;10248138;513544;184730;-0.363796;51.550046;1;3;2;1;18/05/2020;2;14:37:00;27;E09000009;E09000009;3;312;6;20;9;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001318;7;20
2.02E+12;2020;10248165;527465;183376;-0.163613;51.534909;1;3;2;1;18/05/2020;2;15:00:00;1;E09000033;E09000033;4;525;6;20;3;2;3;5205;0;5;1;1;1;0;0;1;1;2;E01004727;7;20
2.02E+12;2020;10248145;539143;185987;0.005685;51.555616;1;2;2;1;18/05/2020;2;15:25:00;13;E09000031;E09000031;3;11;6;20;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01004328;7;20
2.02E+12;2020;10248149;543981;190050;0.077085;51.590911;1;3;1;1;18/05/2020;2;15:58:00;14;E09000026;E09000026;5;0;1;30;1;4;5;0;0;0;1;1;1;0;0;1;1;2;E01003711;7;20
2.02E+12;2020;10248166;547827;185813;0.130783;51.551845;1;3;2;1;18/05/2020;2;16:10:00;16;E09000002;E09000002;3;124;6;30;99;2;3;1153;0;0;1;1;1;0;0;1;3;2;E01000078;8;20
2.02E+12;2020;10248167;526168;168214;-0.187709;51.398936;1;3;4;1;18/05/2020;2;16:39:00;22;E09000024;E09000024;3;239;1;20;1;4;3;297;0;8;1;1;1;6;0;1;1;2;E01003439;8;20
2.02E+12;2020;10248412;539116;185766;0.005209;51.553637;1;3;2;1;18/05/2020;2;16:40:00;13;E09000031;E09000031;3;11;6;20;3;4;6;0;0;1;1;1;1;0;9;1;3;2;E01004332;8;20
2.02E+12;2020;10248157;528928;174480;-0.145778;51.45463;1;3;2;1;18/05/2020;2;16:48:00;9;E09000022;E09000022;3;24;6;30;0;-1;0;-1;0;5;1;1;1;0;0;1;3;2;E01003030;8;20
2.02E+12;2020;10248173;530945;168752;-0.11888;51.402691;1;3;2;1;18/05/2020;2;17:05:00;20;E09000008;E09000008;3;23;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001091;8;20
2.02E+12;2020;10248194;528721;182601;-0.145797;51.52766;1;2;2;1;18/05/2020;2;17:25:00;2;E09000007;E09000007;6;0;6;30;3;4;6;0;9;9;1;1;1;0;0;1;3;2;E01000946;8;20
2.02E+12;2020;10248175;523810;174478;-0.219402;51.455753;1;3;2;1;18/05/2020;2;17:45:00;10;E09000032;E09000032;3;219;6;20;3;9;6;0;9;9;1;1;1;0;0;1;3;2;E01004500;8;20
